epoch,loss
0,1.24924436211586
0,0.7542561590671539
0,0.5118784308433533
1,0.5268474444746971
1,0.40250907838344574
1,0.3380749896168709
2,0.2950046919286251
2,0.2891511097550392
2,0.34561170637607574
3,0.2342546507716179
3,0.31561752408742905
3,0.2757629528641701
4,0.37556052580475807
4,0.2397097460925579
4,0.2977126017212868
5,0.27011116594076157
5,0.37176791578531265
5,0.16432715393602848
6,0.24374926462769508
6,0.28046914935112
6,0.2845957316458225
7,0.25271275639533997
7,0.3356170952320099
7,0.2114332839846611
8,0.26432250067591667
8,0.2018885649740696
8,0.26162134669721127
9,0.2904030680656433
9,0.21085212379693985
9,0.29474470391869545
10,0.28693172708153725
10,0.23682794347405434
10,0.24306848645210266
11,0.2528210151940584
11,0.23250456899404526
11,0.20688897371292114
12,0.171934237703681
12,0.2672872915863991
12,0.2227105163037777
13,0.18498197197914124
13,0.19571589678525925
13,0.20384358055889606
14,0.19212986156344414
14,0.2034311294555664
14,0.3603842072188854
15,0.3274403139948845
15,0.2970149926841259
15,0.26094764843583107
16,0.234496196731925
16,0.24386293441057205
16,0.3171391487121582
17,0.38855911418795586
17,0.17588248290121555
17,0.2073359414935112
18,0.14854464121162891
18,0.31387426890432835
18,0.21482868678867817
19,0.2757518161088228
19,0.19815593957901
19,0.1371565107256174
20,0.21607759594917297
20,0.22901909053325653
20,0.1369147226214409
21,0.36627163365483284
21,0.21394960582256317
21,0.1746386792510748
22,0.142932603135705
22,0.22293439880013466
22,0.22418495547026396
23,0.1859749462455511
23,0.1360839083790779
23,0.24266541562974453
24,0.12307306565344334
24,0.2635026089847088
24,0.2673383876681328
25,0.2162749944254756
25,0.22196604683995247
25,0.21836136188358068
26,0.28668078035116196
26,0.2600693069398403
26,0.28854066506028175
27,0.14837975893169641
27,0.20421510003507137
27,0.1797714401036501
28,0.25080013647675514
28,0.16156823374330997
28,0.20356928743422031
29,0.17129390500485897
29,0.2957982271909714
29,0.20455337688326836
30,0.19679969549179077
30,0.15984109416604042
30,0.18221898190677166
31,0.19587593153119087
31,0.2307613007724285
31,0.20103086531162262
32,0.2405620664358139
32,0.20522279292345047
32,0.28187114745378494
33,0.3423062488436699
33,0.22015506029129028
33,0.27774087712168694
34,0.38671185076236725
34,0.3623446673154831
34,0.17403847491368651
35,0.3125728964805603
35,0.18031595274806023
35,0.19218026101589203
36,0.1855134703218937
36,0.2508915923535824
36,0.15732273273169994
37,0.1853960631415248
37,0.23061898723244667
37,0.1371970884501934
38,0.21086408011615276
38,0.1730021834373474
38,0.14791345037519932
39,0.20665251277387142
39,0.24844178929924965
39,0.2648257315158844
40,0.2724814638495445
40,0.21248145774006844
40,0.1709185503423214
41,0.21281898394227028
41,0.17977068573236465
41,0.13873544707894325
42,0.20466403663158417
42,0.20515727065503597
42,0.11242694687098265
43,0.12526770401746035
43,0.1967845931649208
43,0.22102434933185577
44,0.20045248046517372
44,0.24514131620526314
44,0.17492051236331463
45,0.14655620325356722
45,0.24073275551199913
45,0.15465930104255676
46,0.14451749715954065
46,0.24098378792405128
46,0.13216336257755756
47,0.15215939842164516
47,0.21024249494075775
47,0.21499057486653328
48,0.1879892833530903
48,0.24852942302823067
48,0.11847227066755295
49,0.14960715174674988
49,0.23818067833781242
49,0.23175729904323816
